Date,Hour,Discharge Rate (cumecs),Rainfall Data (mm),Water Level (m)
5/23/2021,22,82.25,0.5,1.7
5/23/2021,23,82.63,1.7,1.68
5/23/2021,24,81.5,9.9,1.65
5/24/2021,1,80,6.2,1.62
5/24/2021,2,85.31,20.9,1.68
5/24/2021,3,91.2,0.8,1.96
5/24/2021,4,97.28,0.5,2.3
5/24/2021,5,101.86,,2.85
5/24/2021,6,105.26,,3.25
5/24/2021,7,107.41,,3.79
5/24/2021,8,107.85,,4.22
5/24/2021,9,106.98,0.4,4.44
5/24/2021,10,105.26,1.5,4.52
5/24/2021,11,104.4,2.4,4.4
5/24/2021,12,105.69,5.1,4.35
5/24/2021,13,107.85,10,4.15
5/24/2021,14,113.11,0.1,3.82
5/24/2021,15,123.56,4.8,3.6
5/24/2021,16,140.34,0,3.47
5/24/2021,17,160.83,8.2,4.1
5/24/2021,18,182.71,13.5,4.66
5/24/2021,19,202.4,,5.02
5/24/2021,20,223.1,,5.22
5/24/2021,21,247.43,,5.22
5/24/2021,22,268.21,0.5,5.08
5/24/2021,23,273.01,0,4.89
5/24/2021,24,271.63,0,4.66
5/25/2021,1,268.21,0.1,4.46
5/25/2021,2,270.26,0,4.25
5/25/2021,3,277.17,0,4.11
5/25/2021,4,289.82,0,3.92
5/25/2021,5,316.71,0,3.85
5/25/2021,6,332.51,3,3.78
5/25/2021,7,340.94,0.1,3.86
5/25/2021,8,346.35,0.1,3.87
5/25/2021,9,349.47,0,3.84
5/25/2021,10,347.91,1.2,3.7
5/25/2021,11,347.13,0,3.6
5/25/2021,12,345.58,1.8,3.48
5/25/2021,13,343.25,3.6,3.42
5/25/2021,14,343.25,5.8,3.35
5/25/2021,15,341.71,0.2,3.28
5/25/2021,16,341.71,0.1,3.15
5/25/2021,17,342.48,0.2,3.04
5/25/2021,18,343.25,2.2,2.93
5/25/2021,19,344.03,0.1,2.82
5/25/2021,20,342.48,1.9,2.72
5/25/2021,21,340.16,0.2,2.63
5/25/2021,22,337.09,0.1,2.53
5/25/2021,23,333.27,0,2.44
5/25/2021,24,329.47,2.6,2.35
5/26/2021,1,324.19,0,2.26
5/26/2021,2,318.95,0,2.17
5/26/2021,3,313.01,2,2.08
5/26/2021,4,307.86,1.6,2.03
5/26/2021,5,301.3,0.9,1.99
5/26/2021,6,296.97,0.8,1.95
5/26/2021,7,289.11,0.5,1.91
5/26/2021,8,284.16,0,1.86
5/26/2021,9,277.17,0.5,1.81
5/26/2021,10,270.26,0,1.77
5/26/2021,11,265.48,0,1.74
5/26/2021,12,260.06,2.8,1.71
5/26/2021,13,255.37,2.8,1.67
5/26/2021,14,250.06,0,1.65
5/26/2021,15,246.12,1.3,1.63
5/26/2021,16,244.81,2.3,1.61
5/26/2021,17,244.15,3,1.58
5/26/2021,18,243.5,0,1.54
5/26/2021,19,243.5,0.9,1.5
5/26/2021,20,242.2,3.3,1.56
5/26/2021,21,240.9,0.2,1.65
5/26/2021,22,238.96,0,1.69
5/26/2021,23,236.39,0,1.73
5/26/2021,24,234.47,6.2,1.77
5/27/2021,1,231.28,0,1.81
5/27/2021,2,228.75,1.2,1.85
5/27/2021,3,226.23,0,1.9
5/27/2021,4,224.35,3,1.95
5/27/2021,5,223.1,1,2
5/27/2021,6,220.61,0.8,2.4
5/27/2021,7,218.14,0.2,2.75
5/27/2021,8,216.29,1.6,3
5/27/2021,9,214.45,1,3.25
5/27/2021,10,212.62,0,3.28
5/27/2021,11,210.2,0.2,3.2
5/27/2021,12,208.38,0.9,3.09
5/27/2021,13,205.38,7,3.02
5/27/2021,14,202.4,0,2.95
5/27/2021,15,199.44,0,2.88
5/27/2021,16,196.5,0.5,2.81
5/27/2021,17,194.17,0,2.77
5/27/2021,18,192.43,0,2.77
5/27/2021,19,190.69,1,2.8
5/27/2021,20,188.39,0,2.85
5/27/2021,21,184.97,0,2.98
5/27/2021,22,182.14,0,3.22
5/27/2021,23,179.33,0,3.46
5/27/2021,24,177.11,0.4,3.59
5/28/2021,1,173.24,0,3.58
5/28/2021,2,169.95,0,3.53
5/28/2021,3,167.24,0.2,3.48
5/28/2021,4,163.49,0,3.39
5/28/2021,5,159.77,0,3.29
5/28/2021,6,157.14,0.6,3.18
5/28/2021,7,153.5,0,3.15
5/28/2021,8,150.41,0,3.06
5/28/2021,9,147.86,0,2.98
5/28/2021,10,145.33,0,2.9
5/28/2021,11,142.83,0.4,2.83
5/28/2021,12,140.84,0,2.73
5/28/2021,13,138.37,0.7,2.7
5/28/2021,14,135.44,0.1,2.6
5/28/2021,15,133.02,0,2.54
5/28/2021,16,129.67,0,2.5
5/28/2021,17,126.83,0,2.49
5/28/2021,18,123.56,0,2.44
5/28/2021,19,121.25,0,2.43
5/28/2021,20,118.96,0,2.42
5/28/2021,21,115.35,0,2.36
5/28/2021,22,113.11,0,2.3
5/28/2021,23,110.03,,2.28
5/28/2021,24,107.41,0.1,2.27
5/29/2021,1,102.7,0,2.27
5/29/2021,2,99.35,0,2.3
5/29/2021,3,96.04,0,2.32
5/29/2021,4,91.59,0.1,2.32
5/29/2021,5,88.42,0,2.3
5/29/2021,6,86.47,0.8,2.3
5/29/2021,7,83.39,0.1,2.28
5/29/2021,8,81.12,1.3,2.28
5/29/2021,9,78.14,1.4,2.25
5/29/2021,10,74.85,0,2.23
5/29/2021,11,72.34,0.5,2.2
5/29/2021,12,69.18,0.1,2.21
5/29/2021,13,68.83,6.4,2.21
5/29/2021,14,67.8,0.4,2.21
5/29/2021,15,66.09,0,2.21
5/29/2021,16,64.74,0,2.21
5/29/2021,17,63.4,0,2.23
5/29/2021,18,62.08,1.3,2.25
5/29/2021,19,61.09,0,2.29
5/29/2021,20,60.12,0,2.33
5/29/2021,21,59.47,0.1,2.27
5/29/2021,22,59.47,0,2.2
5/29/2021,23,59.47,0,2.15
5/29/2021,24,59.47,0,2.12
5/30/2021,1,59.47,0.1,2.08
5/30/2021,2,58.83,2.3,2.05
5/30/2021,3,58.19,0,2.03
5/30/2021,4,56.92,0,2
5/30/2021,5,55.98,0,1.98
5/30/2021,6,55.05,0,1.92
5/30/2021,7,54.74,0,1.88
5/30/2021,8,54.12,0,1.84
5/30/2021,9,53.81,0,1.81
5/30/2021,10,53.2,0,1.77
5/30/2021,11,53.2,0,1.74
5/30/2021,12,52.6,0.1,1.71
5/30/2021,13,52.29,0,1.68
5/30/2021,14,51.99,0,1.65
5/30/2021,15,51.69,0,1.63
5/30/2021,16,50.5,0,1.6
5/30/2021,17,49.61,0,1.75
5/30/2021,18,48.73,0,1.55
5/30/2021,19,47.86,0,1.53
5/30/2021,20,47,0,1.5
5/30/2021,21,45.86,0.9,1.47
5/30/2021,22,45.29,0.1,1.44
5/30/2021,23,44.18,0,1.41
5/30/2021,24,43.35,0,1.39
5/31/2021,1,41.98,0,1.37
5/31/2021,2,41.71,0,1.36
5/31/2021,3,40.91,0,1.35
5/31/2021,4,40.38,0,1.34
5/31/2021,5,39.85,0,1.34
5/31/2021,6,39.32,0,1.38
5/31/2021,7,38.54,0,1.32
5/31/2021,8,38.02,0,1.31
5/31/2021,9,37.76,0,1.3
5/31/2021,10,37,0,1.29
5/31/2021,11,36.74,2.1,1.27
5/31/2021,12,36.24,0.1,1.25
5/31/2021,13,35.99,0,1.23
5/31/2021,14,35.74,0,1.21
5/31/2021,15,35.49,0,1.18
5/31/2021,16,34.99,0.7,1.18
5/31/2021,17,34.5,0,1.18
5/31/2021,18,34.5,0.4,1.17
5/31/2021,19,34.26,0,1.17
5/31/2021,20,34.01,0,1.16
5/31/2021,21,33.77,3.4,1.16
5/31/2021,22,33.53,0,1.15
5/31/2021,23,33.28,0,1.14
5/31/2021,24,33.04,0,1.13
4/1/2022,1,20.96,0,1.25
4/1/2022,2,19.64,0,1.18
4/1/2022,3,18.01,0,1.09
4/1/2022,4,17.31,0,1.05
4/1/2022,5,16.62,0,1.01
4/1/2022,6,15.45,0,0.94
4/1/2022,7,14.48,0,0.88
4/1/2022,8,13.85,0,0.84
4/1/2022,9,13.24,0,0.8
4/1/2022,10,12.64,0,0.76
4/1/2022,11,12.05,0,0.72
4/1/2022,12,11.48,0,0.68
4/1/2022,13,10.64,0,0.62
4/1/2022,14,10.1,0,0.58
4/1/2022,15,10.37,0,0.6
4/1/2022,16,12.05,19.4,0.72
4/1/2022,17,13.24,8.1,0.8
4/1/2022,18,14.48,0,0.88
4/1/2022,19,14.96,0,0.91
4/1/2022,20,14.8,0,0.9
4/1/2022,21,15.12,0,0.92
4/1/2022,22,15.78,0,0.96
4/1/2022,23,16.79,0,1.02
4/1/2022,24,16.96,0,1.03
4/2/2022,1,17.14,0,1.04
4/2/2022,2,16.79,0,1.02
4/2/2022,3,15.95,0,0.97
4/2/2022,4,15.45,0,0.94
4/2/2022,5,14.8,0,0.9
4/2/2022,6,13.85,0,0.84
4/2/2022,7,13.09,0,0.79
4/2/2022,8,12.49,0,0.75
4/2/2022,9,12.05,0,0.72
4/2/2022,10,11.76,0,0.7
4/2/2022,11,11.48,0,0.68
4/2/2022,12,11.19,0,0.66
4/2/2022,13,11.05,0,0.65
4/2/2022,14,10.64,0,0.62
4/2/2022,15,10.24,0,0.59
4/2/2022,16,9.97,0,0.57
4/2/2022,17,9.84,0,0.56
4/2/2022,18,9.84,0,0.56
4/2/2022,19,9.84,0,0.56
4/2/2022,20,12.64,0,0.76
4/2/2022,21,23.93,0,1.4
4/2/2022,22,32.33,0,1.78
4/2/2022,23,36.49,0,1.95
4/2/2022,24,38.02,0,2.01
4/3/2022,1,37,0,1.97
4/3/2022,2,34.26,0,1.86
4/3/2022,3,32.8,0,1.8
4/3/2022,4,32.57,0,1.79
4/3/2022,5,31.15,0,1.73
4/3/2022,6,29.77,0,1.67
4/3/2022,7,27.09,0,1.55
4/3/2022,8,24.55,0,1.43
4/3/2022,9,22.32,0,1.32
4/3/2022,10,20.39,0,1.22
4/3/2022,11,18.91,0,1.14
4/3/2022,12,17.66,0,1.07
4/3/2022,13,16.62,0,1.01
4/3/2022,14,15.62,0,0.95
4/3/2022,15,14.8,0,0.9
4/3/2022,16,14.16,0,0.86
4/3/2022,17,13.7,0,0.83
4/3/2022,18,13.39,1,0.81
4/3/2022,19,13.09,,0.79
4/3/2022,20,12.64,0,0.76
4/3/2022,21,12.49,0,0.75
4/3/2022,22,12.34,0,0.74
4/3/2022,23,12.34,0,0.74
4/3/2022,24,12.19,0,0.73
4/4/2022,1,12.05,0,0.72
4/4/2022,2,12.05,0,0.72
4/4/2022,3,11.9,0,0.71
4/4/2022,4,11.9,0,0.71
4/4/2022,5,11.9,0,0.71
4/4/2022,6,11.9,0,0.71
4/4/2022,7,11.76,0,0.7
4/4/2022,8,11.76,0,0.7
4/4/2022,9,11.62,0,0.69
4/4/2022,10,11.48,0,0.68
4/4/2022,11,11.33,0,0.67
4/4/2022,12,11.19,0,0.66
4/4/2022,13,11.05,0,0.65
4/4/2022,14,10.92,0,0.64
4/4/2022,15,10.78,0,0.63
4/4/2022,16,10.64,0,0.62
4/4/2022,17,10.37,0,0.6
4/4/2022,18,10.24,1.1,0.59
4/4/2022,19,10.24,0.1,0.59
4/4/2022,20,10.37,0.5,0.6
4/4/2022,21,10.37,0,0.6
4/4/2022,22,9.97,0,0.57
4/4/2022,23,10.24,0,0.59
4/4/2022,24,11.05,0,0.65
4/5/2022,1,11.76,0,0.7
4/5/2022,2,12.64,0,0.76
4/5/2022,3,14.48,0,0.88
4/5/2022,4,15.78,0,0.96
4/5/2022,5,16.28,0,0.99
4/5/2022,6,16.12,0,0.98
4/5/2022,7,15.29,0,0.93
4/5/2022,8,14.8,0,0.9
4/5/2022,9,14.16,0,0.86
4/5/2022,10,13.85,0,0.84
4/5/2022,11,13.39,0,0.81
4/5/2022,12,13.09,0,0.79
4/5/2022,13,13.09,5,0.79
4/5/2022,14,14.01,5.5,0.85
4/5/2022,15,14.01,0,0.85
4/5/2022,16,14.16,0.1,0.86
4/5/2022,17,14.32,0.3,0.87
4/5/2022,18,15.45,0,0.94
4/5/2022,19,18.55,0,1.12
4/5/2022,20,22.52,0,1.33
4/5/2022,21,28.86,0,1.63
4/5/2022,22,32.57,0,1.79
4/5/2022,23,33.28,0,1.82
4/5/2022,24,32.33,0,1.78
4/6/2022,1,30.69,0,1.71
4/6/2022,2,28.64,0,1.62
4/6/2022,3,27.31,0,1.56
4/6/2022,4,24.96,0,1.45
4/6/2022,5,22.52,0,1.33
4/6/2022,6,20.96,0,1.25
4/6/2022,7,19.28,0,1.16
4/6/2022,8,18.01,0,1.09
4/6/2022,9,16.96,0,1.03
4/6/2022,10,16.12,0,0.98
4/6/2022,11,15.45,0,0.94
4/6/2022,12,14.64,0,0.89
4/6/2022,13,14.48,0,0.88
4/6/2022,14,14.01,1.1,0.85
4/6/2022,15,13.39,0.2,0.81
4/6/2022,16,13.24,0.5,0.8
4/6/2022,17,13.09,2.4,0.79
4/6/2022,18,13.39,1.8,0.81
4/6/2022,19,14.96,0.5,0.91
4/6/2022,20,22.52,,1.33
4/6/2022,21,30.45,0.2,1.7
4/6/2022,22,32.57,0.1,1.79
4/6/2022,23,33.77,0,1.84
4/6/2022,24,33.53,0,1.83
4/7/2022,1,33.04,0.1,1.81
4/7/2022,2,32.57,0,1.79
4/7/2022,3,31.62,0,1.75
4/7/2022,4,30.22,0,1.69
4/7/2022,5,29.09,0,1.64
4/7/2022,6,27.53,0,1.57
4/7/2022,7,25.17,0,1.46
4/7/2022,8,23.52,0,1.38
4/7/2022,9,22.32,0,1.32
4/7/2022,10,20.77,0,1.24
4/7/2022,11,19.09,0,1.15
4/7/2022,12,16.79,0,1.02
4/7/2022,13,15.12,0,0.92
4/7/2022,14,14.64,0,0.89
4/7/2022,15,14.64,0,0.89
4/7/2022,16,14.8,0,0.9
4/7/2022,17,16.12,27.4,0.98
4/7/2022,18,23.52,35.4,1.38
4/7/2022,19,35.49,10.5,1.91
4/7/2022,20,46.14,0.3,2.31
4/7/2022,21,52.6,0,2.53
4/7/2022,22,54.12,6.8,2.58
4/7/2022,23,53.2,2.2,2.55
4/7/2022,24,51.69,0.6,2.5
4/8/2022,1,48.44,0,2.39
4/8/2022,2,44.73,0,2.26
4/8/2022,3,41.18,0,2.13
4/8/2022,4,38.02,0,2.01
4/8/2022,5,35.49,0,1.91
4/8/2022,6,32.57,0,1.79
4/8/2022,7,29.77,0,1.67
4/8/2022,8,27.75,0,1.58
4/8/2022,9,26.02,0,1.5
4/8/2022,10,24.34,0,1.42
4/8/2022,11,22.92,0,1.35
4/8/2022,12,21.54,0,1.28
4/8/2022,13,20.39,0,1.22
4/8/2022,14,18.91,0.2,1.14
4/8/2022,15,19.09,5.8,1.15
4/8/2022,16,20.58,2.4,1.23
4/8/2022,17,39.06,0.3,2.05
4/8/2022,18,57.87,1.6,2.7
4/8/2022,19,67.45,1.8,2.99
4/8/2022,20,71.63,1.3,3.11
4/8/2022,21,75.58,0.2,3.22
4/8/2022,22,77.4,0,3.27
4/8/2022,23,80.74,0,3.36
4/8/2022,24,77.77,0,3.28
4/9/2022,1,76.67,0,3.25
4/9/2022,2,76.67,0,3.25
4/9/2022,3,75.58,4.8,3.22
4/9/2022,4,71.28,0,3.1
4/9/2022,5,68.14,0.1,3.01
4/9/2022,6,64.74,0,2.91
4/9/2022,7,61.09,0.3,2.8
4/9/2022,8,57.24,0,2.68
4/9/2022,9,52.9,0,2.54
4/9/2022,10,49.32,0,2.42
4/9/2022,11,45.86,0,2.3
4/9/2022,12,42.8,0,2.19
4/9/2022,13,39.85,0,2.08
4/9/2022,14,36.74,0,1.96
4/9/2022,15,34.26,0,1.86
4/9/2022,16,32.09,0.1,1.77
4/9/2022,17,31.62,0,1.75
4/9/2022,18,35.74,0.5,1.92
4/9/2022,19,39.32,1.5,2.06
4/9/2022,20,41.18,2.9,2.13
4/9/2022,21,38.02,0.6,2.01
4/9/2022,22,37,0,1.97
4/9/2022,23,32.57,0,1.79
4/9/2022,24,30.92,0,1.72
4/10/2022,1,29.31,0,1.65
4/10/2022,2,28.19,0,1.6
4/10/2022,3,28.19,1.1,1.6
4/10/2022,4,28.64,0,1.62
4/10/2022,5,27.97,0.1,1.59
4/10/2022,6,27.09,0,1.55
4/10/2022,7,26.23,0,1.51
4/10/2022,8,25.59,0,1.48
4/10/2022,9,24.96,0,1.45
4/10/2022,10,24.55,5,1.43
4/10/2022,11,24.75,13.5,1.44
4/10/2022,12,25.17,1.7,1.46
4/10/2022,13,25.81,0.3,1.49
4/10/2022,14,26.66,0.1,1.53
4/10/2022,15,27.31,0,1.56
4/10/2022,16,27.97,0,1.59
4/10/2022,17,28.42,0,1.61
4/10/2022,18,28.19,0,1.6
4/10/2022,19,28.19,0,1.6
4/10/2022,20,27.97,0,1.59
4/10/2022,21,27.53,0,1.57
4/10/2022,22,26.66,0,1.53
4/10/2022,23,26.02,0,1.5
4/10/2022,24,25.81,0,1.49
4/11/2022,1,25.17,2.2,1.46
4/11/2022,2,24.55,0,1.43
4/11/2022,3,24.14,0,1.41
4/11/2022,4,25.17,0,1.46
4/11/2022,5,21.93,0,1.3
4/11/2022,6,21.73,0,1.29
4/11/2022,7,20.77,0,1.24
4/11/2022,8,20.2,0,1.21
4/11/2022,9,19.64,0,1.18
4/11/2022,10,19.09,0,1.15
4/11/2022,11,18.73,0,1.13
4/11/2022,12,18.19,0,1.1
4/11/2022,13,17.84,0,1.08
4/11/2022,14,17.66,0.2,1.07
4/11/2022,15,17.49,0,1.06
4/11/2022,16,17.31,0,1.05
4/11/2022,17,16.96,0,1.03
4/11/2022,18,16.62,0,1.01
4/11/2022,19,16.62,0,1.01
4/11/2022,20,16.12,0,0.98
4/11/2022,21,15.62,0,0.95
4/11/2022,22,15.62,0,0.95
4/11/2022,23,15.78,0,0.96
4/11/2022,24,15.95,0,0.97
4/12/2022,1,16.12,0,0.98
4/12/2022,2,16.12,0,0.98
4/12/2022,3,16.28,0,0.99
4/12/2022,4,16.28,0,0.99
4/12/2022,5,16.12,0,0.98
4/12/2022,6,16.12,0,0.98
4/12/2022,7,15.62,0,0.95
4/12/2022,8,15.45,0,0.94
4/12/2022,9,15.12,,0.92
4/12/2022,10,14.96,0,0.91
4/12/2022,11,14.8,0.9,0.9
4/12/2022,12,14.8,0,0.9
4/12/2022,13,14.64,0,0.89
4/12/2022,14,14.48,0.2,0.88
4/12/2022,15,14.48,0.3,0.88
4/12/2022,16,14.8,3.5,0.9
4/12/2022,17,15.12,2.3,0.92
4/12/2022,18,16.62,1.8,1.01
4/12/2022,19,20.39,0.4,1.22
4/12/2022,20,23.32,0,1.37
4/12/2022,21,26.02,0,1.5
4/12/2022,22,27.75,0,1.58
4/12/2022,23,30.22,0,1.69
4/12/2022,24,32.8,0,1.8
4/13/2022,1,32.8,0,1.8
4/13/2022,2,32.33,0,1.78
4/13/2022,3,31.85,0,1.76
4/13/2022,4,30.45,0,1.7
4/13/2022,5,29.31,0,1.65
4/13/2022,6,26.02,0,1.5
4/13/2022,7,24.55,0,1.43
4/13/2022,8,23.32,0,1.37
4/13/2022,9,22.32,0,1.32
4/13/2022,10,21.35,0,1.27
4/13/2022,11,20.58,,1.23
4/13/2022,12,20.02,0,1.2
4/13/2022,13,19.46,,1.17
4/13/2022,14,18.91,0,1.14
4/13/2022,15,18.73,0,1.13
4/13/2022,16,18.19,0,1.1
4/13/2022,17,18.01,0,1.09
4/13/2022,18,17.66,4.6,1.07
4/13/2022,19,17.31,0.3,1.05
4/13/2022,20,16.96,0,1.03
4/13/2022,21,16.45,0,1
4/13/2022,22,17.84,0,1.08
4/13/2022,23,19.83,0,1.19
4/13/2022,24,20.58,0,1.23
4/14/2022,1,21.54,0,1.28
4/14/2022,2,24.34,0,1.42
4/14/2022,3,26.88,0,1.54
4/14/2022,4,27.75,0,1.58
4/14/2022,5,30,0,1.68
4/14/2022,6,31.15,0,1.73
4/14/2022,7,32.33,0,1.78
4/14/2022,8,32.09,0,1.77
4/14/2022,9,31.15,0,1.73
4/14/2022,10,29.54,0,1.66
4/14/2022,11,27.97,0,1.59
4/14/2022,12,26.45,0,1.52
4/14/2022,13,24.96,0,1.45
4/14/2022,14,23.52,0,1.38
4/14/2022,15,22.32,0,1.32
4/14/2022,16,21.35,0,1.27
4/14/2022,17,20.39,0,1.22
4/14/2022,18,19.64,0,1.18
4/14/2022,19,19.09,0,1.15
4/14/2022,20,18.37,0,1.11
4/14/2022,21,17.66,0,1.07
4/14/2022,22,16.62,0,1.01
4/14/2022,23,15.78,0,0.96
4/14/2022,24,14.48,0,0.88
4/15/2022,1,14.8,0,0.9
4/15/2022,2,14.96,0,0.91
4/15/2022,3,15.29,0,0.93
4/15/2022,4,15.29,0,0.93
4/15/2022,5,14.8,0,0.9
4/15/2022,6,14.8,0,0.9
4/15/2022,7,14.8,0,0.9
4/15/2022,8,14.48,0,0.88
4/15/2022,9,14.32,0,0.87
4/15/2022,10,14.16,0,0.86
4/15/2022,11,14.01,0,0.85
4/15/2022,12,14.01,0,0.85
4/15/2022,13,14.01,0,0.85
4/15/2022,14,13.85,0,0.84
4/15/2022,15,13.7,0,0.83
4/15/2022,16,13.54,0,0.82
4/15/2022,17,13.39,0,0.81
4/15/2022,18,13.24,0,0.8
4/15/2022,19,13.09,0,0.79
4/15/2022,20,13.09,0,0.79
4/15/2022,21,12.93,0,0.78
4/15/2022,22,12.05,0,0.72
4/15/2022,23,11.76,0,0.7
4/15/2022,24,11.9,0,0.71
4/16/2022,1,11.48,0,0.68
4/16/2022,2,12.49,0,0.75
4/16/2022,3,13.85,0,0.84
4/16/2022,4,14.8,0,0.9
4/16/2022,5,15.45,0,0.94
4/16/2022,6,16.62,0,1.01
4/16/2022,7,19.83,0,1.19
4/16/2022,8,20.39,0,1.22
4/16/2022,9,20.2,0,1.21
4/16/2022,10,19.46,0,1.17
4/16/2022,11,18.55,0,1.12
4/16/2022,12,17.66,0,1.07
4/16/2022,13,16.79,0,1.02
4/16/2022,14,15.95,0,0.97
4/16/2022,15,15.29,0,0.93
4/16/2022,16,14.8,0,0.9
4/16/2022,17,14.48,0,0.88
4/16/2022,18,21.93,7.6,1.3
4/16/2022,19,49.61,0,2.43
4/16/2022,20,104.4,0,3.95
4/16/2022,21,115.35,0,4.2
4/16/2022,22,82.25,0,3.4
4/16/2022,23,85.7,0,3.49
4/16/2022,24,88.03,0,3.55
4/17/2022,1,86.08,0,3.5
4/17/2022,2,83.77,0,3.44
4/17/2022,3,81.87,0,3.39
4/17/2022,4,71.28,0,3.1
4/17/2022,5,67.45,0,2.99
4/17/2022,6,67.45,0,2.99
4/17/2022,7,65.41,0,2.93
4/17/2022,8,59.79,0,2.76
4/17/2022,9,55.05,0,2.61
4/17/2022,10,50.5,0,2.46
4/17/2022,11,46.43,0,2.32
4/17/2022,12,42.8,0,2.19
4/17/2022,13,39.32,0,2.06
4/17/2022,14,36.24,0,1.94
4/17/2022,15,33.53,0,1.83
4/17/2022,16,31.62,0,1.75
4/17/2022,17,30,0.6,1.68
4/17/2022,18,32.33,0.9,1.78
4/17/2022,19,52.9,0,2.54
4/17/2022,20,66.43,0,2.96
4/17/2022,21,78.88,0,3.31
4/17/2022,22,91.99,0,3.65
4/17/2022,23,96.04,0,3.75
4/17/2022,24,78.51,0,3.3
4/18/2022,1,74.85,0,3.2
4/18/2022,2,67.45,0,2.99
4/18/2022,3,64.74,0,2.91
4/18/2022,4,62.08,0,2.83
4/18/2022,5,59.15,0.1,2.74
4/18/2022,6,48.73,0,2.4
4/18/2022,7,45.01,0,2.27
4/18/2022,8,41.44,0,2.14
4/18/2022,9,41.18,0,2.13
4/18/2022,10,35.74,0,1.92
4/18/2022,11,33.53,0,1.83
4/18/2022,12,31.15,0,1.73
4/18/2022,13,29.31,0,1.65
4/18/2022,14,28.19,0,1.6
4/18/2022,15,26.66,0,1.53
4/18/2022,16,25.59,0,1.48
4/18/2022,17,24.55,1.4,1.43
4/18/2022,18,23.73,0,1.39
4/18/2022,19,22.72,0,1.34
4/18/2022,20,22.52,0,1.33
4/18/2022,21,28.64,0,1.62
4/18/2022,22,43.07,0,2.2
4/18/2022,23,51.69,0,2.5
4/18/2022,24,54.43,0,2.59
4/19/2022,1,56.29,0,2.65
4/19/2022,2,48.73,0,2.4
4/19/2022,3,42.53,0,2.18
4/19/2022,4,37.51,0,1.99
4/19/2022,5,34.99,0,1.89
4/19/2022,6,31.15,0,1.73
4/19/2022,7,28.64,0,1.62
4/19/2022,8,26.66,0,1.53
4/19/2022,9,25.17,0,1.46
4/19/2022,10,23.73,,1.39
4/19/2022,11,22.92,0,1.35
4/19/2022,12,22.13,0,1.31
4/19/2022,13,21.54,0,1.28
4/19/2022,14,20.96,0,1.25
4/19/2022,15,20.39,0,1.22
4/19/2022,16,19.83,0,1.19
4/19/2022,17,19.46,1.7,1.17
4/19/2022,18,18.91,,1.14
4/19/2022,19,18.37,0,1.11
4/19/2022,20,18.19,0,1.1
4/19/2022,21,17.84,0,1.08
4/19/2022,22,17.31,0,1.05
4/19/2022,23,17.31,0,1.05
4/19/2022,24,16.62,0,1.01
4/20/2022,1,16.12,0,0.98
4/20/2022,2,16.96,0,1.03
4/20/2022,3,16.45,0,1
4/20/2022,4,16.62,0,1.01
4/20/2022,5,16.62,0,1.01
4/20/2022,6,16.12,0,0.98
4/20/2022,7,15.95,0,0.97
4/20/2022,8,15.78,0,0.96
4/20/2022,9,15.78,0,0.96
4/20/2022,10,15.45,0,0.94
4/20/2022,11,15.45,0,0.94
4/20/2022,12,15.45,0,0.94
4/20/2022,13,15.29,0,0.93
4/20/2022,14,14.96,0,0.91
4/20/2022,15,14.8,0,0.9
4/20/2022,16,14.8,0,0.9
4/20/2022,17,14.8,0,0.9
4/20/2022,18,14.64,,0.89
4/20/2022,19,14.64,0,0.89
4/20/2022,20,14.64,0,0.89
4/20/2022,21,15.95,2.4,0.97
4/20/2022,22,16.96,0,1.03
4/20/2022,23,18.37,0,1.11
4/20/2022,24,18.37,0.4,1.11
4/21/2022,1,18.01,0,1.09
4/21/2022,2,17.66,0,1.07
4/21/2022,3,17.31,0,1.05
4/21/2022,4,17.14,0,1.04
4/21/2022,5,16.96,0,1.03
4/21/2022,6,17.66,0,1.07
4/21/2022,7,17.84,0,1.08
4/21/2022,8,17.84,0,1.08
4/21/2022,9,18.01,0,1.09
4/21/2022,10,18.01,0,1.09
4/21/2022,11,17.66,0,1.07
4/21/2022,12,17.31,0,1.05
4/21/2022,13,16.96,0,1.03
4/21/2022,14,16.45,3.5,1
4/21/2022,15,16.12,2.3,0.98
4/21/2022,16,16.96,5.4,1.03
4/21/2022,17,19.09,1,1.15
4/21/2022,18,21.54,0,1.28
4/21/2022,19,34.99,0,1.89
4/21/2022,20,47.86,0,2.37
4/21/2022,21,54.12,0,2.58
4/21/2022,22,58.83,0,2.73
4/21/2022,23,61.75,0,2.82
4/21/2022,24,61.75,0,2.82
4/22/2022,1,59.47,0,2.75
4/22/2022,2,56.61,0,2.66
4/22/2022,3,53.81,0,2.57
4/22/2022,4,51.09,0,2.48
4/22/2022,5,48.44,0,2.39
4/22/2022,6,46.14,0,2.31
4/22/2022,7,43.07,0,2.2
4/22/2022,8,40.38,0,2.1
4/22/2022,9,37,0,1.97
4/22/2022,10,34.5,0,1.87
4/22/2022,11,32.09,0,1.77
4/22/2022,12,30.22,0,1.69
4/22/2022,13,28.64,0,1.62
4/22/2022,14,27.09,0.2,1.55
4/22/2022,15,26.66,0.2,1.53
4/22/2022,16,27.53,0.1,1.57
4/22/2022,17,29.54,1.8,1.66
4/22/2022,18,33.53,0.3,1.83
4/22/2022,19,37,0,1.97
4/22/2022,20,39.06,0,2.05
4/22/2022,21,40.11,0,2.09
4/22/2022,22,38.54,0,2.03
