Date,Hour,Discharge Rate (cumecs),Rainfall Data (mm),Water Level (m)
5/6/2017,17,5.886133305,2.5,0.22
5/6/2017,18,5.886133305,0.8,0.22
5/6/2017,19,5.785150797,0.3,0.21
5/6/2017,20,5.785150797,0.1,0.21
5/6/2017,21,5.987988978,0,0.23
5/6/2017,22,6.194319782,0,0.25
5/6/2017,23,6.194319782,0,0.25
5/6/2017,24,6.298794895,0,0.26
5/7/2017,1,6.725426526,0,0.3
5/7/2017,2,6.725426526,0,0.3
5/7/2017,3,6.510364493,0,0.28
5/7/2017,4,6.298794895,0,0.26
5/7/2017,5,5.987988978,0,0.23
5/7/2017,6,5.685041466,0,0.2
5/7/2017,7,5.48744237,0,0.18
5/7/2017,8,5.48744237,0,0.18
5/7/2017,9,5.389952626,0,0.17
5/7/2017,10,5.389952626,0,0.17
5/7/2017,11,5.389952626,0,0.17
5/7/2017,12,5.389952626,0,0.17
5/7/2017,13,5.389952626,0,0.17
5/7/2017,14,5.389952626,0,0.17
5/7/2017,15,5.389952626,0,0.17
5/7/2017,16,5.48744237,0,0.18
5/7/2017,17,5.48744237,0,0.18
5/7/2017,18,5.48744237,0,0.18
5/7/2017,19,5.48744237,0,0.18
5/7/2017,20,5.685041466,0,0.2
5/7/2017,21,6.510364493,0,0.28
5/7/2017,22,7.505645511,0,0.37
5/7/2017,23,9.068115088,0,0.5
5/7/2017,24,11.05427699,0,0.65
5/8/2017,1,13.23682091,0,0.8
5/8/2017,2,15.61572378,0,0.95
5/8/2017,3,16.28325799,0,0.99
5/8/2017,4,16.79307085,0,1.02
5/8/2017,5,16.62226065,0,1.01
5/8/2017,6,15.78129843,0,0.96
5/8/2017,7,14.80093983,0,0.9
5/8/2017,8,14.32254113,0,0.87
5/8/2017,9,12.93446938,0,0.78
5/8/2017,10,12.48748751,0,0.75
5/8/2017,11,11.75997259,0,0.7
5/8/2017,12,10.3704016,0,0.6
5/8/2017,13,9.57855508,0,0.54
5/8/2017,14,9.321589274,0,0.52
5/8/2017,15,9.068115088,0,0.5
5/8/2017,16,8.818132583,14.4,0.48
5/8/2017,17,8.818132583,35,0.48
5/8/2017,18,9.068115088,28,0.5
5/8/2017,19,9.708347321,13.7,0.55
5/8/2017,20,10.3704016,0,0.6
5/8/2017,21,11.05427699,0,0.65
5/8/2017,22,12.48748751,0,0.75
5/8/2017,23,14.00797195,0,0.85
5/8/2017,24,15.61572378,0,0.95
5/9/2017,1,18.19096449,0,1.1
5/9/2017,2,20.0168585,0,1.2
5/9/2017,3,20.96252351,0,1.25
5/9/2017,4,20.0168585,0,1.2
5/9/2017,5,19.09300527,0,1.15
5/9/2017,6,18.19096449,0,1.1
5/9/2017,7,16.45232303,0,1
5/9/2017,8,14.80093983,0,0.9
5/9/2017,9,13.23682091,0,0.8
5/9/2017,10,12.19386328,0,0.73
5/9/2017,11,11.6170879,0,0.69
5/9/2017,12,11.33393686,0,0.67
5/9/2017,13,11.05427699,0,0.65
5/9/2017,14,10.77810836,0,0.63
5/9/2017,15,10.3704016,0,0.6
5/9/2017,16,10.1029613,0,0.58
5/9/2017,17,9.970550441,0,0.57
5/9/2017,18,9.068115088,2.4,0.5
5/9/2017,19,11.75997259,2.6,0.7
5/9/2017,20,15.61572378,0,0.95
5/9/2017,21,20.0168585,0,1.2
5/9/2017,22,26.01800281,0,1.5
5/9/2017,23,34.01159754,0,1.85
5/9/2017,24,40.37544686,0,2.1
5/10/2017,1,39.05907144,0,2.05
5/10/2017,2,35.24076088,0,1.9
5/10/2017,3,32.80423847,0,1.8
5/10/2017,4,31.61868416,0,1.75
5/10/2017,5,30.45493515,0,1.7
5/10/2017,6,29.31299196,0,1.65
5/10/2017,7,27.75090631,0,1.58
5/10/2017,8,26.01800281,0,1.5
5/10/2017,9,24.54750909,0,1.43
5/10/2017,10,24.96328845,0,1.45
5/10/2017,11,24.13521915,0,1.41
5/10/2017,12,23.523327,0,1.38
5/10/2017,13,23.11976078,0,1.36
5/10/2017,14,22.71968413,0,1.34
5/10/2017,15,22.32309707,0,1.32
5/10/2017,16,17.83625581,0,1.08
5/10/2017,17,14.80093983,3,0.9
5/10/2017,18,12.48748751,5.4,0.75
5/10/2017,19,14.00797195,4.2,0.85
5/10/2017,20,16.45232303,0.4,1
5/10/2017,21,20.0168585,0,1.2
5/10/2017,22,24.54750909,0,1.43
5/10/2017,23,29.7671525,0,1.67
5/10/2017,24,32.32740014,0,1.78
5/11/2017,1,31.61868416,0,1.75
5/11/2017,2,29.99554114,0,1.68
5/11/2017,3,28.19285513,0,1.6
5/11/2017,4,26.01800281,0,1.5
5/11/2017,5,23.523327,0,1.38
5/11/2017,6,20.96252351,0,1.25
5/11/2017,7,18.19096449,0,1.1
5/11/2017,8,17.13730895,0,1.04
5/11/2017,9,16.45232303,0,1
5/11/2017,10,15.12423553,0,0.92
5/11/2017,11,13.08520879,0,0.79
5/11/2017,12,11.47507598,0,0.68
5/11/2017,13,12.19386328,0,0.73
5/11/2017,14,12.48748751,0,0.75
5/11/2017,15,12.7846027,0,0.77
5/11/2017,16,12.7846027,0,0.77
5/11/2017,17,12.93446938,1.8,0.78
5/11/2017,18,13.23682091,28,0.8
5/11/2017,19,14.00797195,15.6,0.85
5/11/2017,20,14.80093983,6,0.9
5/11/2017,21,14.00797195,0,0.85
5/11/2017,22,13.69689347,0,0.83
5/11/2017,23,14.32254113,0,0.87
5/11/2017,24,15.12423553,0,0.92
5/12/2017,1,16.45232303,0,1
5/12/2017,2,18.19096449,0,1.1
5/12/2017,3,20.0168585,0,1.2
5/12/2017,4,18.72957142,0,1.13
5/12/2017,5,17.48503728,0,1.06
5/12/2017,6,16.45232303,0,1
5/12/2017,7,15.78129843,0,0.96
5/12/2017,8,15.45102174,0,0.94
5/12/2017,9,14.80093983,0,0.9
5/12/2017,10,14.32254113,0,0.87
5/12/2017,11,13.85199637,0,0.84
5/12/2017,12,13.54266325,0,0.82
5/12/2017,13,13.08520879,0,0.79
5/12/2017,14,12.48748751,0,0.75
5/12/2017,15,11.75997259,0,0.7
5/12/2017,16,11.47507598,0,0.68
5/12/2017,17,11.19367052,0,0.66
5/12/2017,18,10.77810836,4.5,0.63
5/12/2017,19,10.77810836,0.1,0.63
5/12/2017,20,11.47507598,0.8,0.68
5/12/2017,21,11.75997259,0,0.7
5/12/2017,22,12.48748751,0,0.75
5/12/2017,23,13.08520879,0,0.79
5/12/2017,24,14.00797195,0,0.85
5/13/2017,1,16.45232303,0,1
5/13/2017,2,18.54916326,0,1.12
5/13/2017,3,19.45992911,0,1.17
5/13/2017,4,20.39250713,0,1.22
5/13/2017,5,20.58164014,0,1.23
5/13/2017,6,20.20424658,0,1.21
5/13/2017,7,19.83034289,0,1.19
5/13/2017,8,19.45992911,0,1.17
5/13/2017,9,19.09300527,0,1.15
5/13/2017,10,18.72957142,0,1.13
5/13/2017,11,18.19096449,0,1.1
5/13/2017,12,17.66021028,0,1.07
5/13/2017,13,16.45232303,0,1
5/13/2017,14,15.94774569,0,0.97
5/13/2017,15,15.61572378,0,0.95
5/13/2017,16,15.28719232,0,0.93
5/13/2017,17,14.64060095,0,0.89
5/13/2017,18,13.08520879,2.2,0.79
5/13/2017,19,12.04836029,0,0.72
5/13/2017,20,11.6170879,0,0.69
5/13/2017,21,11.33393686,0,0.67
5/13/2017,22,11.33393686,0,0.67
5/13/2017,23,14.80093983,0,0.9
5/13/2017,24,20.0168585,0,1.2
5/14/2017,1,28.19285513,0.6,1.6
5/14/2017,2,37.76449832,1,2
5/14/2017,3,51.69127798,0,2.5
5/14/2017,4,45.8589622,0,2.3
5/14/2017,5,43.07360271,0,2.2
5/14/2017,6,35.24076088,0,1.9
5/14/2017,7,32.80423847,0,1.8
5/14/2017,8,30.45493515,0,1.7
5/14/2017,9,28.19285513,0,1.6
5/14/2017,10,26.01800281,0,1.5
5/14/2017,11,23.93038273,0,1.4
5/14/2017,12,23.523327,0.3,1.38
5/14/2017,13,23.11976078,0.1,1.36
5/14/2017,14,22.71968413,0.1,1.34
5/14/2017,15,21.92999964,0,1.3
5/14/2017,16,20.0168585,0,1.2
5/14/2017,17,18.19096449,0.1,1.1
5/14/2017,18,18.19096449,7,1.1
5/14/2017,19,18.54916326,1.4,1.12
5/14/2017,20,23.93038273,0.8,1.4
5/14/2017,21,32.80423847,0,1.8
5/14/2017,22,37.76449832,7.8,2
5/14/2017,23,41.7136241,0.8,2.15
5/14/2017,24,46.71157422,0.7,2.33
5/15/2017,1,57.23856408,0,2.68
5/15/2017,2,66.77003369,0,2.97
5/15/2017,3,66.77003369,0.3,2.97
5/15/2017,4,61.09369349,0,2.8
5/15/2017,5,54.73822749,0,2.6
5/15/2017,6,50.20050051,0,2.45
5/15/2017,7,48.73152177,0,2.4
5/15/2017,8,45.8589622,0,2.3
5/15/2017,9,43.07360271,0,2.2
5/15/2017,10,40.37544686,0,2.1
5/15/2017,11,37.76449832,2,2
5/15/2017,12,35.24076088,0,1.9
5/15/2017,13,32.80423847,0,1.8
5/15/2017,14,32.56538321,7.8,1.79
5/15/2017,15,32.09028928,2.8,1.77
5/15/2017,16,31.61868416,0,1.75
5/15/2017,17,31.38418992,0,1.74
5/15/2017,18,49.61029314,0.8,2.43
5/15/2017,19,63.73352713,0,2.88
5/15/2017,20,71.28076382,0,3.1
5/15/2017,21,71.98779872,0,3.12
5/15/2017,22,70.22674961,0,3.07
5/15/2017,23,69.18058124,0,3.04
5/15/2017,24,67.11178229,0,2.98
5/16/2017,1,64.40220375,0,2.9
5/16/2017,2,60.4424534,0,2.78
5/16/2017,3,56.92297041,0,2.67
5/16/2017,4,51.69127798,0,2.5
5/16/2017,5,48.15003402,0,2.38
5/16/2017,6,43.07360271,0,2.2
5/16/2017,7,39.05907144,0,2.05
5/16/2017,8,37.76449832,0,2
5/16/2017,9,37.25277382,0,1.98
5/16/2017,10,35.24076088,0,1.9
5/16/2017,11,34.01159754,0,1.85
5/16/2017,12,33.28456555,0,1.82
5/16/2017,13,32.32740014,0,1.78
5/16/2017,14,28.86232043,0,1.63
5/16/2017,15,26.66129933,0,1.53
5/16/2017,16,24.96328845,0,1.45
5/16/2017,17,24.96328845,0,1.45
5/16/2017,18,24.54750909,0,1.43
5/16/2017,19,23.93038273,0,1.4
5/16/2017,20,23.523327,0,1.38
5/16/2017,21,23.11976078,0,1.36
5/16/2017,22,21.92999964,0,1.3
5/16/2017,23,20.20424658,0,1.21
5/16/2017,24,20.7716456,0,1.24
5/17/2017,1,20.20424658,0,1.21
5/17/2017,2,19.64469976,0,1.18
5/17/2017,3,19.09300527,0,1.15
5/17/2017,4,18.19096449,0,1.1
5/17/2017,5,17.66021028,0,1.07
5/17/2017,6,17.31073684,0,1.05
5/17/2017,7,16.96475361,0,1.03
5/17/2017,8,16.45232303,0,1
5/17/2017,9,16.11506554,0,0.98
5/17/2017,10,15.94774569,0,0.97
5/17/2017,11,15.94774569,0,0.97
5/17/2017,12,15.94774569,0,0.97
5/17/2017,13,14.80093983,0,0.9
5/17/2017,14,15.45102174,0,0.94
5/17/2017,15,15.28719232,0,0.93
5/17/2017,16,15.28719232,0,0.93
5/17/2017,17,15.12423553,0,0.92
5/17/2017,18,15.12423553,0,0.92
5/17/2017,19,15.28719232,0,0.93
5/17/2017,20,16.11506554,0,0.98
5/17/2017,21,17.31073684,0,1.05
5/17/2017,22,18.19096449,0,1.1
5/17/2017,23,18.54916326,0,1.12
5/17/2017,24,18.9108521,0,1.14
5/18/2017,1,18.9108521,0,1.14
5/18/2017,2,18.01317388,0,1.09
5/18/2017,3,17.31073684,0,1.05
5/18/2017,4,16.45232303,0,1
5/18/2017,5,15.61572378,0,0.95
5/18/2017,6,14.64060095,0,0.89
5/18/2017,7,13.54266325,0,0.82
5/18/2017,8,12.93446938,0,0.78
5/18/2017,9,12.48748751,0,0.75
5/18/2017,10,12.63560874,0.8,0.76
5/18/2017,11,12.7846027,0,0.77
5/18/2017,12,12.93446938,0,0.78
5/18/2017,13,12.63560874,0.9,0.76
5/18/2017,14,12.48748751,3.8,0.75
5/18/2017,15,12.34023902,1.2,0.74
5/18/2017,16,12.19386328,0,0.73
5/18/2017,17,12.04836029,0,0.72
5/18/2017,18,11.75997259,0,0.7
5/18/2017,19,12.04836029,0,0.72
5/18/2017,20,12.34023902,0,0.74
5/18/2017,21,12.7846027,0,0.77
5/18/2017,22,12.7846027,0,0.77
5/18/2017,23,13.54266325,0,0.82
5/18/2017,24,13.85199637,0,0.84
5/19/2017,1,14.00797195,0,0.85
5/19/2017,2,14.00797195,0,0.85
5/19/2017,3,13.85199637,0,0.84
5/19/2017,4,13.69689347,0,0.83
5/19/2017,5,13.54266325,0,0.82
5/19/2017,6,13.23682091,0,0.8
5/19/2017,7,12.93446938,0,0.78
5/19/2017,8,12.63560874,0,0.76
5/19/2017,9,12.63560874,0,0.76
5/19/2017,10,12.48748751,0,0.75
5/19/2017,11,12.04836029,0,0.72
5/19/2017,12,11.75997259,0,0.7
5/19/2017,13,11.6170879,0,0.69
5/19/2017,14,10.91575627,0,0.64
5/19/2017,15,10.3704016,0,0.6
5/19/2017,16,9.970550441,0,0.57
5/19/2017,17,9.708347321,0,0.55
5/19/2017,18,10.3704016,0,0.6
5/19/2017,19,10.64133328,0,0.62
5/19/2017,20,10.91575627,0,0.64
5/19/2017,21,11.19367052,0,0.66
5/19/2017,22,10.3704016,0,0.6
5/19/2017,23,11.05427699,0,0.65
5/19/2017,24,10.91575627,0,0.64
5/20/2017,1,10.64133328,0,0.62
5/20/2017,2,10.3704016,0.4,0.6
5/20/2017,3,10.23624503,0.2,0.59
5/20/2017,4,10.1029613,0.4,0.58
5/20/2017,5,9.970550441,0,0.57
5/20/2017,6,9.839012444,0,0.56
5/20/2017,7,9.708347321,0,0.55
5/20/2017,8,9.708347321,0,0.55
5/20/2017,9,9.708347321,0,0.55
5/20/2017,10,9.449635728,0,0.53
5/20/2017,11,9.449635728,0,0.53
5/20/2017,12,9.068115088,0,0.5
5/20/2017,13,9.068115088,0,0.5
5/20/2017,14,8.818132583,0,0.48
5/20/2017,15,8.694450732,0,0.47
5/20/2017,16,8.818132583,0,0.48
5/20/2017,17,8.818132583,0,0.48
5/20/2017,18,10.1029613,0,0.58
5/20/2017,19,10.1029613,1.6,0.58
5/20/2017,20,10.1029613,3.4,0.58
5/20/2017,21,9.970550441,0.8,0.57
5/20/2017,22,9.970550441,0.2,0.57
5/20/2017,23,9.970550441,0,0.57
5/20/2017,24,9.839012444,0,0.56
5/21/2017,1,9.839012444,0,0.56
5/21/2017,2,9.970550441,0,0.57
5/21/2017,3,10.1029613,0,0.58
5/21/2017,4,10.23624503,0,0.59
5/21/2017,5,10.64133328,2.8,0.62
5/21/2017,6,11.05427699,0,0.65
5/21/2017,7,11.05427699,0,0.65
5/21/2017,8,10.3704016,0,0.6
5/21/2017,9,10.1029613,0,0.58
5/21/2017,10,9.970550441,0,0.57
5/21/2017,11,9.57855508,1.7,0.54
5/21/2017,12,9.449635728,0,0.53
5/21/2017,13,9.449635728,0,0.53
5/21/2017,14,9.194415724,0,0.51
5/21/2017,15,9.194415724,0,0.51
5/21/2017,16,8.818132583,0,0.48
5/21/2017,17,8.694450732,0,0.47
5/21/2017,18,9.194415724,0,0.51
5/21/2017,19,9.708347321,0,0.55
5/21/2017,20,10.1029613,0,0.58
5/21/2017,21,10.1029613,0,0.58
5/21/2017,22,10.1029613,0,0.58
5/21/2017,23,9.970550441,0,0.57
5/21/2017,24,9.839012444,0,0.56
5/22/2017,1,9.708347321,0,0.55
5/22/2017,2,9.57855508,0,0.54
5/22/2017,3,9.449635728,0,0.53
5/22/2017,4,9.321589274,0,0.52
5/22/2017,5,9.194415724,0.1,0.51
5/22/2017,6,9.068115088,0,0.5
5/22/2017,7,8.942687371,0,0.49
5/22/2017,8,8.571641825,0,0.46
5/22/2017,9,8.208452851,0,0.43
5/22/2017,10,7.853120671,0,0.4
5/22/2017,11,7.736422604,0,0.39
5/22/2017,12,7.620597548,0,0.38
5/22/2017,13,7.27836053,0,0.35
5/22/2017,14,7.05456773,0,0.33
5/22/2017,15,6.725426526,2,0.3
5/22/2017,16,7.27836053,0,0.35
5/22/2017,17,8.571641825,0,0.46
5/22/2017,18,8.571641825,0,0.46
5/22/2017,19,8.694450732,0,0.47
5/22/2017,20,8.694450732,0,0.47
5/22/2017,21,8.818132583,0,0.48
5/22/2017,22,8.818132583,0,0.48
5/22/2017,23,8.818132583,0,0.48
5/22/2017,24,8.818132583,0,0.48
5/23/2017,1,8.694450732,0,0.47
5/23/2017,2,8.694450732,0,0.47
5/23/2017,3,8.694450732,0,0.47
5/23/2017,4,8.694450732,0,0.47
5/23/2017,5,8.818132583,7.2,0.48
5/23/2017,6,9.708347321,0,0.55
5/23/2017,7,10.3704016,12.2,0.6
5/23/2017,8,20.0168585,13.3,1.2
5/23/2017,9,37.76449832,4.2,2
5/23/2017,10,57.23856408,0,2.68
5/23/2017,11,70.22674961,0,3.07
5/23/2017,12,78.50802425,0,3.3
5/23/2017,13,74.85080789,0,3.2
5/23/2017,14,69.52843227,0,3.05
5/23/2017,15,62.73705083,0,2.85
5/23/2017,16,53.81498754,0,2.57
5/23/2017,17,47.28434219,0,2.35
5/23/2017,18,40.37544686,0,2.1
5/23/2017,19,36.49172797,0,1.95
5/23/2017,20,32.80423847,0,1.8
5/23/2017,21,28.19285513,0,1.6
5/23/2017,22,24.96328845,0,1.45
5/23/2017,23,22.91928626,0,1.35
5/23/2017,24,20.96252351,0,1.25
5/24/2017,1,20.0168585,0.5,1.2
5/24/2017,2,19.09300527,0.4,1.15
5/24/2017,3,18.19096449,0,1.1
5/24/2017,4,17.31073684,0,1.05
5/24/2017,5,16.45232303,0,1
5/24/2017,6,15.61572378,0,0.95
5/24/2017,7,21.92999964,0,1.3
5/24/2017,8,30.45493515,0,1.7
5/24/2017,9,45.8589622,11.9,2.3
5/24/2017,10,99.34650529,0,3.83
5/24/2017,11,155.0538698,0,5.02
5/24/2017,12,181.0164708,0,5.5
5/24/2017,13,186.6780071,0,5.6
5/24/2017,14,181.0164708,0,5.5
5/24/2017,15,176.5499697,0.4,5.42
5/24/2017,16,167.7842458,0,5.26
5/24/2017,17,160.2972029,14.2,5.12
5/24/2017,18,168.3255692,12,5.27
5/24/2017,19,183.8363488,13.7,5.55
5/24/2017,20,213.233012,14,6.05
5/24/2017,21,228.7480406,5.5,6.3
5/24/2017,22,241.552055,2.8,6.5
5/24/2017,23,249.4017078,3.4,6.62
5/24/2017,24,249.4017078,1,6.62
5/25/2017,1,248.0847219,32,6.6
5/25/2017,2,248.0847219,30.6,6.6
5/25/2017,3,246.7712201,30,6.58
5/25/2017,4,235.1064941,34,6.4
5/25/2017,5,228.1169862,48,6.29
5/25/2017,6,221.8543526,43,6.19
5/25/2017,7,220.6122791,20,6.17
5/25/2017,8,222.476696,33,6.2
5/25/2017,9,230.6464302,13.1,6.33
5/25/2017,10,230.6464302,0,6.33
5/25/2017,11,230.6464302,0,6.33
5/25/2017,12,230.6464302,0.4,6.33
5/25/2017,13,235.1064941,0.1,6.4
5/25/2017,14,233.8278347,8.4,6.38
5/25/2017,15,228.1169862,0.3,6.29
5/25/2017,16,222.476696,0,6.2
5/25/2017,17,221.2328803,2.8,6.18
5/25/2017,18,228.7480406,16.2,6.3
5/25/2017,19,228.7480406,0,6.3
5/25/2017,20,230.6464302,0.4,6.33
5/25/2017,21,239.6092406,4.2,6.47
5/25/2017,22,260.0630242,1.6,6.78
5/25/2017,23,286.2773033,1.4,7.16
5/25/2017,24,308.5941345,6.6,7.47
5/26/2017,1,323.436262,0,7.67
5/26/2017,2,331.7479202,0,7.78
5/26/2017,3,339.3954154,0,7.88
5/26/2017,4,354.9516644,0,8.08
5/26/2017,5,372.4658664,0,8.3
5/26/2017,6,397.0281014,0,8.6
5/26/2017,7,424.9517318,0,8.93
5/26/2017,8,454.7133041,0,9.27
5/26/2017,9,482.7260874,0,9.58
5/26/2017,10,516.3070836,14,9.94
5/26/2017,11,546.1282023,10.2,10.25
5/26/2017,12,579.7972443,17,10.59
5/26/2017,13,618.6182784,0,10.97
5/26/2017,14,627.9968522,10.1,11.06
5/26/2017,15,642.7258977,0.4,11.2
5/26/2017,16,659.7680137,0.6,11.36
5/26/2017,17,667.294014,0,11.43
5/26/2017,18,677.032975,0,11.52
5/26/2017,19,686.8424444,0,11.61
5/26/2017,20,689.0319017,0,11.63
5/26/2017,21,689.0319017,0,11.63
5/26/2017,22,685.7490215,0,11.6
5/26/2017,23,685.7490215,0,11.6
5/26/2017,24,672.6958431,0,11.48
5/27/2017,1,654.4184138,0,11.31
5/27/2017,2,649.0905763,0,11.26
5/27/2017,3,641.6681647,0,11.19
5/27/2017,4,633.2376391,0,11.11
5/27/2017,5,621.736635,0,11
5/27/2017,6,610.3409642,0,10.89
5/27/2017,7,601.0955816,0,10.8
5/27/2017,8,588.8780933,0,10.68
5/27/2017,9,580.8027453,0,10.6
5/27/2017,10,570.7869109,0,10.5
5/27/2017,11,557.8964769,0,10.37
5/27/2017,12,548.0808755,0,10.27
5/27/2017,13,539.3212701,0,10.18
5/27/2017,14,531.5941553,0,10.1
5/27/2017,15,523.9227596,0,10.02
5/27/2017,16,512.5201407,0,9.9
5/27/2017,17,503.1137278,0,9.8
5/27/2017,18,497.5116709,0,9.74
5/27/2017,19,488.2445615,0,9.64
5/27/2017,20,484.5620961,0,9.6
5/27/2017,21,475.4168794,0,9.5
5/27/2017,22,469.9715417,0,9.44
5/27/2017,23,460.9656336,0,9.34
5/27/2017,24,454.7133041,0,9.27
5/28/2017,1,448.5036389,0,9.2
5/28/2017,2,442.3366384,0,9.13
5/28/2017,3,436.212303,0,9.06
5/28/2017,4,429.2653061,0.6,8.98
5/28/2017,5,421.5165456,2.4,8.89
5/28/2017,6,419.804177,0.1,8.87
5/28/2017,7,413.8383153,0.2,8.8
5/28/2017,8,406.2306162,0.1,8.71
5/28/2017,9,403.7103902,0,8.68
5/28/2017,10,397.0281014,0,8.6
5/28/2017,11,390.4015423,0,8.52
5/28/2017,12,384.6490194,0,8.45
5/28/2017,13,375.6955495,0,8.34
5/28/2017,14,374.0789664,0,8.32
5/28/2017,15,368.4483559,0,8.25
5/28/2017,16,364.4526159,0,8.2
5/28/2017,17,357.315146,0,8.11
5/28/2017,18,352.5960203,0,8.05
5/28/2017,19,347.1299972,0,7.98
5/28/2017,20,340.9353648,0.2,7.9
5/28/2017,21,337.0920226,0,7.85
5/28/2017,22,330.9879604,0,7.77
5/28/2017,23,325.6926272,0,7.7
5/28/2017,24,319.6930712,0,7.62
5/29/2017,1,315.9716529,1.8,7.57
5/29/2017,2,308.5941345,1.2,7.47
5/29/2017,3,303.4816913,0.6,7.4
5/29/2017,4,299.8560741,2.6,7.35
5/29/2017,5,296.2522302,2.4,7.3
5/29/2017,6,292.6701599,2.2,7.25
5/29/2017,7,280.6539896,0,7.08
5/29/2017,8,282.0545922,0,7.1
5/29/2017,9,276.4730852,0,7.02
5/29/2017,10,273.0129501,0,6.97
5/29/2017,11,268.8895308,0.1,6.91
5/29/2017,12,264.7974674,0.4,6.85
5/29/2017,13,261.4113672,0.2,6.8
5/29/2017,14,258.0470424,2.6,6.75
5/29/2017,15,254.7044931,1.4,6.7
5/29/2017,16,253.3735706,0,6.68
5/29/2017,17,251.3837195,0.5,6.65
5/29/2017,18,249.4017078,0,6.62
5/29/2017,19,247.4275355,1.8,6.59
5/29/2017,20,246.7712201,0,6.58
5/29/2017,21,246.1157758,0,6.57
5/29/2017,22,245.4612025,0,6.56
5/29/2017,23,244.8075003,0,6.55
5/29/2017,24,245.4612025,0,6.56
5/30/2017,1,247.4275355,1.8,6.59
5/30/2017,2,250.7221779,1.2,6.64
5/30/2017,3,253.3735706,0.6,6.68
5/30/2017,4,254.7044931,2.6,6.7
5/30/2017,5,260.7367602,2.4,6.79
5/30/2017,6,260.0630242,2.2,6.78
5/30/2017,7,264.7974674,0.1,6.85
5/30/2017,8,268.2053427,0,6.9
5/30/2017,9,269.5745899,0,6.92
5/30/2017,10,269.5745899,0,6.92
5/30/2017,11,269.5745899,0,6.92
5/30/2017,12,270.2605199,0,6.93
5/30/2017,13,267.5220256,0,6.89
5/30/2017,14,264.7974674,2.8,6.85
5/30/2017,15,263.4404143,0.8,6.83
5/30/2017,16,262.7631942,0.1,6.82
5/30/2017,17,262.0868452,0,6.81
5/30/2017,18,261.4113672,0,6.8
5/30/2017,19,259.3901592,0.1,6.77
5/30/2017,20,257.3767905,6.3,6.74
5/30/2017,21,255.3712609,5.2,6.71
5/30/2017,22,255.3712609,0,6.71
5/30/2017,23,255.3712609,0,6.71
5/30/2017,24,255.3712609,0,6.71
5/31/2017,1,255.3712609,0,6.71
5/31/2017,2,254.7044931,0,6.7
5/31/2017,3,255.3712609,0,6.71
5/31/2017,4,256.7074096,0,6.73
5/31/2017,5,258.0470424,0,6.75
5/31/2017,6,262.7631942,0,6.82
5/31/2017,7,262.7631942,0,6.82
5/31/2017,8,260.7367602,0,6.79
5/31/2017,9,260.0630242,0,6.78
5/31/2017,10,261.4113672,0,6.8
5/31/2017,11,256.7074096,0,6.73
5/31/2017,12,250.7221779,0,6.64
5/31/2017,13,245.4612025,0,6.56
5/31/2017,14,240.2559743,0,6.48
5/31/2017,15,235.1064941,0,6.4
5/31/2017,16,231.280969,0,6.34
5/31/2017,17,227.4868029,0,6.28
5/31/2017,18,223.7239961,0,6.22
5/31/2017,19,219.3736901,0,6.15
5/31/2017,20,214.4541786,0,6.07
5/31/2017,21,210.1953402,0,6
5/31/2017,22,206.5788816,0,5.94
5/31/2017,23,201.2129963,0,5.85
5/31/2017,24,197.0883149,0,5.78
5/1/2018,1,31.61868416,0,1.75
5/1/2018,2,28.19285513,0,1.6
5/1/2018,3,27.09452523,0,1.55
5/1/2018,4,26.01800281,0,1.5
5/1/2018,5,24.96328845,0,1.45
5/1/2018,6,23.93038273,0,1.4
5/1/2018,7,22.91928626,0,1.35
5/1/2018,8,21.92999964,0,1.3
5/1/2018,9,20.96252351,0,1.25
5/1/2018,10,20.58164014,0,1.23
5/1/2018,11,20.20424658,0,1.21
5/1/2018,12,20.0168585,0,1.2
5/1/2018,13,19.27603094,0,1.16
5/1/2018,14,18.54916326,0,1.12
5/1/2018,15,18.01317388,0,1.09
5/1/2018,16,17.48503728,0,1.06
5/1/2018,17,16.96475361,0,1.03
5/1/2018,18,16.45232303,1.4,1
5/1/2018,19,16.45232303,0,1
5/1/2018,20,16.45232303,0,1
5/1/2018,21,16.28325799,0,0.99
5/1/2018,22,16.28325799,0,0.99
5/1/2018,23,16.28325799,0,0.99
5/1/2018,24,16.28325799,0,0.99
5/2/2018,1,16.45232303,0,1
5/2/2018,2,16.79307085,0,1.02
5/2/2018,3,17.13730895,0,1.04
5/2/2018,4,17.13730895,0,1.04
5/2/2018,5,16.96475361,0,1.03
5/2/2018,6,16.62226065,0,1.01
5/2/2018,7,16.45232303,0,1
5/2/2018,8,16.28325799,0,0.99
5/2/2018,9,16.11506554,0,0.98
5/2/2018,10,16.11506554,0,0.98
5/2/2018,11,15.78129843,0,0.96
5/2/2018,12,15.78129843,0,0.96
5/2/2018,13,15.78129843,0,0.96
5/2/2018,14,15.78129843,0,0.96
5/2/2018,15,15.61572378,0,0.95
5/2/2018,16,15.61572378,0,0.95
5/2/2018,17,15.61572378,0,0.95
5/2/2018,18,15.61572378,2.4,0.95
5/2/2018,19,15.61572378,8.1,0.95
5/2/2018,20,15.94774569,0,0.97
5/2/2018,21,16.28325799,0,0.99
5/2/2018,22,16.45232303,0,1
5/2/2018,23,16.45232303,0,1
5/2/2018,24,16.45232303,0,1
5/3/2018,1,16.45232303,0,1
